Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2024 Toyota Camry Hybrid SE,"$34,474",Sheehy Ford of Springfield,Automatic,Front-Wheel Drive,Hybrid,4.2,887 reviews,"Springfield, VA (43 mi.)","23,352 mi."
2021 Ford Escape SEL,"$24,950",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Hybrid,4.9,"1,155 reviews","Sterling, VA (46 mi.)","42,248 mi."
2015 Ford Fusion Hybrid SE,"$9,498",AutoNation Toyota Leesburg,Automatic,Front-Wheel Drive,Hybrid,4.7,"2,235 reviews","Leesburg, VA (48 mi.)","107,071 mi."
2023 Hyundai Sonata Hybrid SEL,"$25,895",Hyundai of Chantilly,Automatic,Front-Wheel Drive,Hybrid,4,866 reviews,"Chantilly, VA (49 mi.)","6,715 mi."
2020 Hyundai Sonata Hybrid Limited,"$23,175",Safford Brown Mazda Chantilly,Automatic,Front-Wheel Drive,Hybrid,3.3,45 reviews,"Chantilly, VA (49 mi.)","27,290 mi."
2021 Toyota Corolla Hybrid LE,"$20,000",Toyota of Woodbridge,Automatic,Front-Wheel Drive,Hybrid,4.5,"1,263 reviews","Woodbridge, VA (52 mi.)","43,673 mi."
2013 Toyota Prius Two,"$14,995",Auto Trademark,Automatic,Front-Wheel Drive,Hybrid,3.7,172 reviews,"Manassas, VA (52 mi.)","38,120 mi."
2022 Chrysler Pacifica Hybrid Touring L,"$24,199",Hamilton Nissan,Automatic,Front-Wheel Drive,Hybrid,3.3,756 reviews,"Hagerstown, MD (60 mi.)","69,161 mi."
2019 Honda Accord Hybrid EX,"$23,487",Kyner's Auto Sales Inc.,Automatic,Front-Wheel Drive,Hybrid,4.8,710 reviews,"Chambersburg, PA (68 mi.)","50,412 mi."
2023 Toyota Corolla Hybrid SE Infrared,"$26,700",CMA's Toyota of Martinsburg,Automatic,Front-Wheel Drive,Hybrid,3.3,145 reviews,"Martinsburg, WV (72 mi.)","12,195 mi."
2012 Hyundai Sonata Hybrid Base,"$8,990",I-Deal Cars LLC,Automatic,Front-Wheel Drive,Hybrid,4,57 reviews,"Harrisburg, PA (75 mi.)","85,519 mi."
2020 Ford F-150 XL,"$24,987",Al Packer Ford,Automatic,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","118,688 mi."
2019 Hyundai Sonata Plug-In Hybrid Base,"$22,490",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Hybrid,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","24,054 mi."
2022 Toyota Camry SE,"$26,400",Sport Chevrolet Cadillac,Automatic,Front-Wheel Drive,Hybrid,4.7,373 reviews,"Silver Spring, MD (19 mi.)","31,880 mi."
2022 Chrysler Pacifica Hybrid Touring L,"$24,749",DARCARS Chrysler Dodge Jeep RAM Silver Spring,Automatic,Front-Wheel Drive,Hybrid,3.5,185 reviews,"Silver Spring, MD (20 mi.)","66,739 mi."
2023 Chrysler Pacifica Hybrid Limited,"$43,290",DARCARS Chrysler Dodge Jeep RAM Silver Spring,Automatic,Front-Wheel Drive,Hybrid,3.5,185 reviews,"Silver Spring, MD (20 mi.)","1,457 mi."
2020 Toyota Prius XLE,"$26,595",Trust Auto,Automatic,Front-Wheel Drive,Hybrid,4.6,492 reviews,"Sykesville, MD (25 mi.)","23,692 mi."
2024 Toyota Camry Hybrid SE,"$36,500",Jim Coleman Toyota,Automatic,Front-Wheel Drive,Hybrid,4.6,"1,310 reviews","Bethesda, MD (30 mi.)","5,266 mi."
2022 Chrysler Pacifica Hybrid Touring L,"$24,500",DARCARS Chrysler Dodge Jeep Ram of Marlow Heights,Automatic,Front-Wheel Drive,Hybrid,2.9,150 reviews,"Camp Springs, MD (32 mi.)","68,389 mi."
2023 Chrysler Pacifica Hybrid Limited,"$37,294",Koons of Falls Church Ford,Automatic,Front-Wheel Drive,Hybrid,3.8,"1,082 reviews","Falls Church, VA (37 mi.)","27,131 mi."
2024 Toyota Corolla Hybrid LE,"$24,854",Koons of Tysons Chevrolet Buick GMC,Automatic,Front-Wheel Drive,Hybrid,4.5,"1,204 reviews","Vienna, VA (38 mi.)","4,703 mi."
2023 Hyundai Sonata Hybrid SE,"$26,980",Passport Nissan of Alexandria,Automatic,Front-Wheel Drive,Hybrid,4.3,430 reviews,"Alexandria, VA (39 mi.)",749 mi.
2020 Ford Fusion Plug-In Hybrid Titanium,"$21,375",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Hybrid,4.9,"1,155 reviews","Sterling, VA (46 mi.)","42,590 mi."
2011 Hyundai Sonata Hybrid Base,"$6,999",Loudoun Motor Cars,Automatic,Front-Wheel Drive,Hybrid,0,2 reviews,"Chantilly, VA (48 mi.)","149,272 mi."
2023 Chrysler Pacifica Hybrid Limited,"$38,594",Country Buick GMC of Leesburg,Automatic,Front-Wheel Drive,Hybrid,0,29 reviews,"Leesburg, VA (48 mi.)","12,502 mi."
2022 Toyota Corolla Hybrid SE,"$17,799",Epic Motor Company,Automatic,Front-Wheel Drive,Hybrid,3.7,20 reviews,"Chantilly, VA (49 mi.)","68,223 mi."
2021 Chrysler Pacifica Hybrid Touring L,"$26,500",Koons Kia,Automatic,Front-Wheel Drive,Hybrid,3.4,575 reviews,"Woodbridge, VA (52 mi.)","39,883 mi."
2015 Ford Fusion Titanium Hybrid,"$12,995",Auto Trademark,Automatic,Front-Wheel Drive,Hybrid,3.7,172 reviews,"Manassas, VA (52 mi.)","64,975 mi."
2013 Toyota Prius Two,"$14,995",Auto Trademark,Automatic,Front-Wheel Drive,Hybrid,3.7,172 reviews,"Manassas, VA (52 mi.)","38,120 mi."
2016 Hyundai Sonata Hybrid SE,"$12,995",Autogroup Inc,Automatic,Front-Wheel Drive,Hybrid,5,27 reviews,"Manassas, VA (54 mi.)","110,747 mi."
2021 Toyota Corolla Hybrid LE,"$18,995",Autogroup Inc,Automatic,Front-Wheel Drive,Hybrid,5,27 reviews,"Manassas, VA (54 mi.)","88,229 mi."
2021 Hyundai Elantra Limited,"$21,987",Morgan Automotive Inc.,Automatic,Front-Wheel Drive,Hybrid,5,"1,000 reviews","Manheim, PA (65 mi.)","24,221 mi."
2020 Ford F-150 XL,"$24,987",Al Packer Ford,Automatic,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","118,688 mi."
2022 Toyota Corolla Hybrid LE,"$22,310",Sheehy Nissan of Glen Burnie,Automatic,Front-Wheel Drive,Hybrid,4.6,"1,105 reviews","Glen Burnie, MD (6 mi.)","46,882 mi."
2013 Hyundai Sonata Hybrid Base,"$13,297",Carhaven,Automatic,Front-Wheel Drive,Hybrid,2.9,112 reviews,"Millersville, MD (10 mi.)","15,985 mi."
2019 Ford Fusion Hybrid SE,"$16,275",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Hybrid,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","57,443 mi."
2020 Ford Fusion Hybrid Titanium,"$18,991",Fitzgerald Volkswagen Annapolis,Automatic,Front-Wheel Drive,Hybrid,4.9,128 reviews,"Annapolis, MD (20 mi.)","57,892 mi."
2015 Honda Accord Hybrid EX-L,"$17,591",Honda of Greenbelt,Automatic,Front-Wheel Drive,Hybrid,4.2,757 reviews,"Greenbelt, MD (21 mi.)","82,636 mi."
2017 Toyota Prius Prime Advanced,"$20,595",Trust Auto,Automatic,Front-Wheel Drive,Hybrid,4.6,492 reviews,"Sykesville, MD (25 mi.)","72,776 mi."
2015 Toyota Prius Two,"$12,991",Mustache Motors,Automatic,Front-Wheel Drive,Hybrid,5,13 reviews,"Kensington, MD (26 mi.)","103,864 mi."
2024 Chrysler Pacifica Hybrid Select,"$40,770",Ourisman Mazda of Rockville,Automatic,Front-Wheel Drive,Hybrid,4.6,516 reviews,"Rockville, MD (28 mi.)","6,540 mi."
2021 Toyota Camry LE,"$26,995",Fitzgerald Toyota Gaithersburg,Automatic,Front-Wheel Drive,Hybrid,4.8,"1,133 reviews","Gaithersburg, MD (30 mi.)","21,605 mi."
2021 Toyota Camry LE,"$28,500",Bill Page Toyota,Automatic,Front-Wheel Drive,Hybrid,4.7,444 reviews,"Falls Church, VA (37 mi.)","31,791 mi."
2022 Hyundai Sonata Hybrid Limited,"$24,150",Rosenthal Landmark Honda,Automatic,Front-Wheel Drive,Hybrid,4.8,"1,919 reviews","Alexandria, VA (38 mi.)","39,261 mi."
2020 Ford Fusion Hybrid SE,"$16,950",Easterns Automotive Group of Frederick,Automatic,Front-Wheel Drive,Hybrid,4.8,897 reviews,"Frederick, MD (43 mi.)","57,939 mi."
2014 Honda Accord Hybrid Base,"$9,899",Precise Automotive Group,Automatic,Front-Wheel Drive,Hybrid,4.5,128 reviews,"Chantilly, VA (49 mi.)","145,760 mi."
2021 Hyundai Elantra HEV Blue,"$19,997",Hertrich Honda Kia of Easton,Automatic,Front-Wheel Drive,Hybrid,0,28 reviews,"Easton, MD (49 mi.)","28,744 mi."
2009 Toyota Camry Hybrid Base,"$7,581",Precise Automotive Group,Automatic,Front-Wheel Drive,Hybrid,4.5,128 reviews,"Chantilly, VA (49 mi.)","119,056 mi."
2020 Honda Insight EX,"$18,995",Auto Trademark,Automatic,Front-Wheel Drive,Hybrid,3.7,172 reviews,"Manassas, VA (52 mi.)","56,977 mi."
2024 Toyota Camry Hybrid XLE,"$33,000",Toyota of Woodbridge,Automatic,Front-Wheel Drive,Hybrid,4.5,"1,263 reviews","Woodbridge, VA (52 mi.)","9,504 mi."
2022 Kia Niro Touring SE,"$25,999",Martin Kia,Automatic,Front-Wheel Drive,Hybrid,4.8,823 reviews,"Newark, DE (59 mi.)","12,445 mi."
2023 Hyundai Sonata Hybrid Limited,"$33,999","Lancaster County Motors, Inc.",Automatic,Front-Wheel Drive,Hybrid,4.8,908 reviews,"East Petersburg, PA (62 mi.)","4,417 mi."
2016 Ford C-Max Hybrid SEL,"$10,900",Forrester Lincoln,Automatic,Front-Wheel Drive,Hybrid,5,"1,401 reviews","Chambersburg, PA (71 mi.)","119,574 mi."
2020 Ford F-150 XL,"$24,987",Al Packer Ford,Automatic,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","118,688 mi."
2020 Ford Fusion Hybrid SE,"$13,824",Sheehy Nissan of Glen Burnie,Automatic,Front-Wheel Drive,Hybrid,4.6,"1,105 reviews","Glen Burnie, MD (6 mi.)","93,989 mi."
2018 Chrysler Pacifica Hybrid Limited,"$24,497",J.B.A. Chevrolet,Automatic,Front-Wheel Drive,Hybrid,4.6,838 reviews,"Glen Burnie, MD (6 mi.)","35,243 mi."
2022 Toyota Camry SE,"$25,775",VINS MD,Automatic,Front-Wheel Drive,Hybrid,0,0 reviews,"Baltimore, MD (8 mi.)","31,429 mi."
2019 Ford Fusion Hybrid SE,"$15,467",Al Packer Ford,Automatic,Front-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","89,124 mi."
2020 Ford Fusion Hybrid Titanium,"$18,991",Fitzgerald Volkswagen Annapolis,Automatic,Front-Wheel Drive,Hybrid,4.9,128 reviews,"Annapolis, MD (20 mi.)","57,892 mi."
2015 Honda Accord Hybrid EX-L,"$17,591",Honda of Greenbelt,Automatic,Front-Wheel Drive,Hybrid,4.2,757 reviews,"Greenbelt, MD (21 mi.)","82,636 mi."
2021 Kia Niro Plug-In Hybrid EX,"$25,361",Ourisman Kia of Bethesda,Automatic,Front-Wheel Drive,Hybrid,0,2 reviews,"Bethesda, MD (29 mi.)","25,222 mi."
2021 Toyota Camry SE,"$30,750",Jim Coleman Toyota,Automatic,Front-Wheel Drive,Hybrid,4.6,"1,310 reviews","Bethesda, MD (30 mi.)","32,003 mi."
2022 Toyota Camry Nightshade Edition Hybrid,"$26,000",Koons Arlington Toyota,Automatic,Front-Wheel Drive,Hybrid,4.1,684 reviews,"Arlington, VA (34 mi.)","71,235 mi."
