Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2022 Jeep Grand Cherokee Laredo,"$29,495",Chevy Chase Acura,Automatic,Four-Wheel Drive,Gasoline,4.6,573 reviews,"Bethesda, MD (29 mi.)","34,383 mi."
2018 Dodge Durango R/T,"$33,998",CarMax Albuquerque,Automatic,Four-Wheel Drive,Gasoline,0,10 reviews,N/A,"41,133 mi."
2015 GMC Yukon XL SLE,"$26,998",CarMax Gainesville,Automatic,Four-Wheel Drive,Gasoline,0,4 reviews,N/A,"73,908 mi."
2021 Jeep Compass Altitude,"$23,998",CarMax Mechanicsburg,Automatic,Four-Wheel Drive,Gasoline,0,5 reviews,N/A,"24,385 mi."
2021 Mazda CX-9 Touring,"$27,998",CarMax Brandywine,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,"Brandywine, MD (41 mi.)","36,292 mi."
2021 Volvo XC60 T5 Momentum,"$31,998",CarMax Brandywine,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,"Brandywine, MD (41 mi.)","18,901 mi."
2016 Ford F-150 XLT,"$18,500",Koons Sterling Ford,Automatic,Four-Wheel Drive,Gasoline,4,982 reviews,"Sterling, VA (41 mi.)","109,227 mi."
2024 Jeep Grand Cherokee 4xe Base,"$47,012",Farrish Chrysler Dodge Jeep RAM,Automatic,Four-Wheel Drive,Gasoline,4.1,"1,229 reviews","Fairfax, VA (42 mi.)",328 mi.
2022 Toyota 4Runner TRD Sport,"$39,891",DARCARS Used Car Center,Automatic,Four-Wheel Drive,Gasoline,0,98 reviews,"Frederick, MD (43 mi.)","27,092 mi."
2020 Jeep Wrangler Unlimited Rubicon,"$38,977",Lindsay Volkswagen of Dulles,Automatic,Four-Wheel Drive,Gasoline,4.8,"2,066 reviews","Sterling, VA (44 mi.)","27,551 mi."
2017 RAM 1500 Big Horn,"$29,999",Thornton Chrysler Dodge Jeep Ram,Automatic,Four-Wheel Drive,Gasoline,4.7,102 reviews,"Red Lion, PA (48 mi.)","70,211 mi."
2022 RAM 1500 Big Horn/Lone Star,"$37,956",Thornton Chrysler Dodge Jeep Ram,Automatic,Four-Wheel Drive,Gasoline,4.7,102 reviews,"Red Lion, PA (48 mi.)","15,302 mi."
2023 Jeep Grand Cherokee 4xe Summit Reserve,"$48,800",Koons Woodbridge Buick GMC,Automatic,Four-Wheel Drive,Gasoline,4,100 reviews,"Woodbridge, VA (53 mi.)","15,992 mi."
2021 RAM 1500 Big Horn/Lone Star,"$32,488",Thornton Automotive Dover,Automatic,Four-Wheel Drive,Gasoline,4.9,821 reviews,"Dover, PA (53 mi.)","87,750 mi."
2020 RAM 1500 Big Horn/Lone Star,"$40,997",Thornton Automotive Dover,Automatic,Four-Wheel Drive,Gasoline,4.9,821 reviews,"Dover, PA (53 mi.)","20,222 mi."
2021 Ford F-150 XLT,"$35,551",Chapman Ford Lancaster,Automatic,Four-Wheel Drive,Gasoline,4.9,"1,286 reviews","Lancaster, PA (61 mi.)","68,812 mi."
2021 Jeep Cherokee Limited,"$24,000",Bob Ruth Ford,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,942 reviews","Dillsburg, PA (64 mi.)","30,160 mi."
2008 Jeep Wrangler Sahara,"$15,995",Keiser's Automotive Sales & Service,Automatic,Four-Wheel Drive,Gasoline,0,22 reviews,"CAMP HILL, PA (70 mi.)","81,958 mi."
2020 Jeep Gladiator Rubicon,"$38,432",Turner Chevrolet,Automatic,Four-Wheel Drive,Gasoline,0,3 reviews,"Harrisburg, PA (71 mi.)","60,692 mi."
2021 RAM 1500 Limited,"$46,995",Shively Motors Dodge Chrysler Jeep Ram of Shippensburg,Automatic,Four-Wheel Drive,Gasoline,0,159 reviews,"Shippensburg, PA (72 mi.)","56,965 mi."
2023 Ford F-350 Lariat,"$59,991",Al Packer Ford,Automatic,Four-Wheel Drive,Gasoline,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","29,909 mi."
2023 Jeep Grand Cherokee L Laredo,"$31,991",J.B.A. Chevrolet,Automatic,Four-Wheel Drive,Gasoline,4.6,841 reviews,"Glen Burnie, MD (6 mi.)","17,615 mi."
2019 Ford Escape SEL,"$17,888",Thompson Hyundai,Automatic,Four-Wheel Drive,Gasoline,4.8,"1,549 reviews","Dundalk, MD (10 mi.)","47,094 mi."
2023 Land Rover Discovery P360 Metropolitan Edition,"$64,795",Land Rover Bethesda,Automatic,Four-Wheel Drive,Gasoline,4.7,991 reviews,"Bethesda, MD (27 mi.)","12,352 mi."
2013 Mazda CX-9 Grand Touring,"$14,599",CarMax Bloomington,Automatic,Four-Wheel Drive,Gasoline,0,2 reviews,N/A,"108,932 mi."
2021 Jeep Grand Cherokee L Limited,"$36,998",CarMax Gainesville,Automatic,Four-Wheel Drive,Gasoline,0,4 reviews,N/A,"21,903 mi."
2021 Land Rover Range Rover Sport HSE Silver Edition,"$44,950",Easterns Automotive Group of Temple Hills,Automatic,Four-Wheel Drive,Gasoline,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","56,010 mi."
2023 Ford Explorer Timberline,"$39,403",Sheehy Ford of Springfield,Automatic,Four-Wheel Drive,Gasoline,4.2,888 reviews,"Springfield, VA (43 mi.)","6,813 mi."
2020 Jeep Grand Cherokee Limited X,"$25,512",AutoMember,Automatic,Four-Wheel Drive,Gasoline,4.7,127 reviews,"Leesburg, VA (47 mi.)","74,133 mi."
2025 INFINITI QX80 AUTOGRAPH AWD,"$112,990",Sheehy INFINITI of Chantilly,Automatic,Four-Wheel Drive,Gasoline,4.8,701 reviews,"Chantilly, VA (49 mi.)",759 mi.
2022 RAM 1500 Limited,"$55,250",Thornton Automotive York,Automatic,Four-Wheel Drive,Gasoline,5,12 reviews,"YORK, PA (52 mi.)","28,978 mi."
2021 RAM 1500 Big Horn/Lone Star,"$41,997",Thornton Automotive Dover,Automatic,Four-Wheel Drive,Gasoline,4.9,821 reviews,"Dover, PA (53 mi.)","18,797 mi."
2021 RAM 1500 Laramie,"$35,788",Thornton Automotive Dover,Automatic,Four-Wheel Drive,Gasoline,4.9,821 reviews,"Dover, PA (53 mi.)","45,786 mi."
2022 Ford Explorer ST,"$43,990",Susquehanna Ford,Automatic,Four-Wheel Drive,Gasoline,0,2 reviews,"Willow Street, PA (53 mi.)","20,493 mi."
2020 Ford F-150 XL,"$30,363",Joyce Koons Honda Buick GMC,Automatic,Four-Wheel Drive,Gasoline,4.4,"1,171 reviews","Manassas, VA (55 mi.)","54,899 mi."
2019 Ford F-150 Lariat,"$40,587",Chapman Ford Columbia,Automatic,Four-Wheel Drive,Gasoline,4.1,117 reviews,"Columbia, PA (57 mi.)","19,658 mi."
2023 Ford Explorer ST-Line,"$45,998",CarMax Newark,Automatic,Four-Wheel Drive,Gasoline,0,8 reviews,"Newark, DE (60 mi.)",288 mi.
2021 Chevrolet Silverado 2500 High Country,"$56,000",Country Chevrolet,Automatic,Four-Wheel Drive,Gasoline,4.9,"1,055 reviews","Warrenton, VA (70 mi.)","32,641 mi."
2021 Ford Explorer XLT,"$32,500",Forrester Lincoln,Automatic,Four-Wheel Drive,Gasoline,5,"1,401 reviews","Chambersburg, PA (71 mi.)","27,283 mi."
2013 Ford F-150 FX4,"$19,990",Faulkner Subaru of Harrisburg,Automatic,Four-Wheel Drive,Gasoline,4.9,718 reviews,"Harrisburg, PA (71 mi.)","124,993 mi."
2019 RAM 1500 Big Horn,"$34,500",Braxton Motor Company,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,"Ephrata, PA (72 mi.)","61,848 mi."
2021 Ford F-150 Raptor,"$65,900",Braxton Motor Company,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,"Ephrata, PA (72 mi.)","55,474 mi."
2021 Jeep Cherokee Limited,"$23,900",Twin Pine Ford,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","39,322 mi."
2023 Ford F-350 Lariat,"$59,991",Al Packer Ford,Automatic,Four-Wheel Drive,Gasoline,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","29,909 mi."
2022 Chevrolet Tahoe LT,"$45,491",J.B.A. Kia,Automatic,Four-Wheel Drive,Gasoline,4.8,307 reviews,"Glen Burnie, MD (6 mi.)","63,480 mi."
2021 Jeep Renegade Latitude,"$19,000",Heritage Chrysler Jeep Dodge RAM Parkville,Automatic,Four-Wheel Drive,Gasoline,4.7,"2,270 reviews","Baltimore, MD (14 mi.)","22,120 mi."
2018 Toyota 4Runner Limited,"$32,500",Koons Chevrolet of White Marsh,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,753 reviews","White Marsh, MD (16 mi.)","61,782 mi."
2019 Ford Expedition Max Platinum,"$45,998",CarMax Mechanicsburg,Automatic,Four-Wheel Drive,Gasoline,0,5 reviews,N/A,"40,062 mi."
2022 Nissan Pathfinder SL,"$34,998",CarMax Rochester,Automatic,Four-Wheel Drive,Gasoline,0,6 reviews,N/A,"15,615 mi."
2021 Jeep Grand Cherokee L Altitude,"$35,998",CarMax Columbus Sawmill,Automatic,Four-Wheel Drive,Gasoline,0,8 reviews,N/A,"30,028 mi."
2022 Nissan Frontier S,"$26,650",Easterns Automotive Group of Hyattsville,Automatic,Four-Wheel Drive,Gasoline,4.9,"5,089 reviews","Hyattsville, MD (23 mi.)","32,074 mi."
2021 Land Rover Range Rover Sport HSE Silver Edition,"$52,995",Land Rover Bethesda,Automatic,Four-Wheel Drive,Gasoline,4.7,991 reviews,"Bethesda, MD (27 mi.)","28,626 mi."
2014 Jeep Grand Cherokee Laredo,"$10,990",Mount Airy Auto Sales,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Mount Airy, MD (27 mi.)","130,311 mi."
2022 Jeep Grand Cherokee Laredo,"$27,329",DARCARS Chrysler Dodge Jeep Ram of Rockville,Automatic,Four-Wheel Drive,Gasoline,4,356 reviews,"Rockville, MD (28 mi.)","51,599 mi."
2022 Chevrolet Silverado 1500 RST,"$44,999",Pohanka Chevrolet,Automatic,Four-Wheel Drive,Gasoline,4.2,496 reviews,"Chantilly, VA (47 mi.)","15,875 mi."
2020 Jeep Grand Cherokee Limited X,"$22,580",AutoMember,Automatic,Four-Wheel Drive,Gasoline,4.7,127 reviews,"Leesburg, VA (47 mi.)","64,823 mi."
2017 Jeep Wrangler Rubicon,"$26,999",Pohanka Chevrolet,Automatic,Four-Wheel Drive,Gasoline,4.2,496 reviews,"Chantilly, VA (47 mi.)","58,156 mi."
2023 Mitsubishi Outlander PHEV SEL,"$34,000",Koons Woodbridge Buick GMC,Automatic,Four-Wheel Drive,Gasoline,4,100 reviews,"Woodbridge, VA (53 mi.)","10,046 mi."
2022 Jeep Wrangler Unlimited Rubicon 392,"$69,990",Susquehanna Chrysler Dodge Jeep RAM,Automatic,Four-Wheel Drive,Gasoline,4.2,573 reviews,"Wrightsville, PA (55 mi.)","6,397 mi."
2019 Jeep Cherokee Latitude Plus,"$14,677",Bob Ruth Ford,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,942 reviews","Dillsburg, PA (64 mi.)","104,975 mi."
2021 RAM 1500 Classic SLT,"$29,000",Bob Ruth Ford,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,942 reviews","Dillsburg, PA (64 mi.)","28,323 mi."
2021 RAM 1500 Big Horn/Lone Star,"$31,987",Morgan Automotive Inc.,Automatic,Four-Wheel Drive,Gasoline,5,"1,000 reviews","Manheim, PA (65 mi.)","35,180 mi."
2021 RAM 1500 Big Horn/Lone Star,"$33,355",Chevrolet of Greencastle,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Greencastle, PA (67 mi.)","32,250 mi."
2022 Ford F-150 XLT,"$44,555",New Holland Auto Group,Automatic,Four-Wheel Drive,Gasoline,4.1,457 reviews,"New Holland, PA (67 mi.)","18,181 mi."
2015 RAM 1500 Tradesman/Express,"$20,995",Chevrolet of Greencastle,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Greencastle, PA (67 mi.)","94,110 mi."
2019 Toyota Tacoma TRD Off Road,"$29,401",Faulkner Toyota of Harrisburg,Automatic,Four-Wheel Drive,Gasoline,4.5,322 reviews,"Harrisburg, PA (71 mi.)","101,420 mi."
2023 Ford F-350 Lariat,"$59,991",Al Packer Ford,Automatic,Four-Wheel Drive,Gasoline,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","29,909 mi."
2023 Chevrolet Silverado 1500 LTZ,"$41,997",J.B.A. Kia,Automatic,Four-Wheel Drive,Gasoline,4.8,307 reviews,"Glen Burnie, MD (6 mi.)","53,806 mi."
2023 Jeep Grand Cherokee L Limited,"$38,347",Don White's Timonium Chrysler Jeep Dodge and RAM,Automatic,Four-Wheel Drive,Gasoline,4.4,447 reviews,"Cockeysville, MD (17 mi.)","23,229 mi."
2018 Chevrolet Silverado 1500 1LT,"$26,998",Auto Showcase of Bel Air,Automatic,Four-Wheel Drive,Gasoline,4.2,446 reviews,"Fallston, MD (24 mi.)","83,864 mi."
2020 BMW M850 I xDrive Gran Coupe,"$62,998",CarMax Killeen,Automatic,Four-Wheel Drive,Gasoline,0,2 reviews,N/A,"13,443 mi."
2022 Subaru Ascent Touring,"$34,998",CarMax Potomac Mills,Automatic,Four-Wheel Drive,Gasoline,0,15 reviews,N/A,"38,005 mi."
2019 Honda Passport Elite,"$31,998",CarMax Virginia Beach,Automatic,Four-Wheel Drive,Gasoline,0,6 reviews,N/A,"25,634 mi."
2021 Jeep Grand Cherokee Laredo,"$21,799",Hampstead Pre-Owned,Automatic,Four-Wheel Drive,Gasoline,4.6,"1,513 reviews","Hampstead, MD (27 mi.)","31,083 mi."
2023 Nissan Pathfinder SV 4WD,"$29,995",FitzWay Used Cars Frederick Rt 85,Automatic,Four-Wheel Drive,Gasoline,5,61 reviews,"Frederick, MD (41 mi.)","32,220 mi."
2018 Jeep Grand Cherokee Altitude,"$19,995",Fitzgerald Volkswagen Frederick,Automatic,Four-Wheel Drive,Gasoline,4.4,12 reviews,"Frederick, MD (43 mi.)","87,446 mi."
2023 Toyota Tacoma SR5,"$33,950",Sheehy Ford of Springfield,Automatic,Four-Wheel Drive,Gasoline,4.2,888 reviews,"Springfield, VA (43 mi.)","37,944 mi."
2015 Jeep Patriot Sport,"$5,900",Jerry's Leesburg Chevrolet,Automatic,Four-Wheel Drive,Gasoline,0,162 reviews,"Leesburg, VA (48 mi.)","164,983 mi."
2021 RAM 1500 Big Horn/Lone Star,"$35,995",Thornton Automotive York,Automatic,Four-Wheel Drive,Gasoline,5,12 reviews,"YORK, PA (52 mi.)","63,904 mi."
2022 RAM 1500 Big Horn/Lone Star,"$36,475",Thornton Automotive York,Automatic,Four-Wheel Drive,Gasoline,5,12 reviews,"YORK, PA (52 mi.)","58,988 mi."
2021 RAM 1500 Big Horn/Lone Star,"$34,475",Thornton Automotive York,Automatic,Four-Wheel Drive,Gasoline,5,12 reviews,"YORK, PA (52 mi.)","39,324 mi."
2017 Chevrolet Suburban LT,"$28,685",Thornton Automotive Dover,Automatic,Four-Wheel Drive,Gasoline,4.9,821 reviews,"Dover, PA (53 mi.)","92,100 mi."
2021 GMC Sierra 1500 Elevation,"$37,952",Koons Woodbridge Ford,Automatic,Four-Wheel Drive,Gasoline,4.3,511 reviews,"Woodbridge, VA (53 mi.)","24,955 mi."
2021 Jeep Grand Cherokee Overland,"$33,500",Lindsay Chrysler Dodge Jeep Ram,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,761 reviews","Manassas, VA (53 mi.)","29,573 mi."
2014 Ford Expedition EL XLT,"$11,490",Bomnin Chevrolet Manassas,Automatic,Four-Wheel Drive,Gasoline,4.4,"5,977 reviews","Manassas, VA (55 mi.)","159,613 mi."
2022 Toyota Tacoma Limited,"$45,500",Miller Toyota,Automatic,Four-Wheel Drive,Gasoline,4.6,831 reviews,"Manassas, VA (55 mi.)","17,383 mi."
2021 RAM 1500 Big Horn/Lone Star,"$36,495",Kyner's Auto Sales Inc.,Automatic,Four-Wheel Drive,Gasoline,4.8,710 reviews,"Chambersburg, PA (68 mi.)","9,108 mi."
2022 Ford F-150 XLT,"$36,800",Twin Pine Ford,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","30,018 mi."
2022 Toyota Tundra SR5,"$37,995","Pointe Buick GMC, LLC",Automatic,Four-Wheel Drive,Gasoline,4.3,770 reviews,"Penns Grove, NJ (74 mi.)","50,815 mi."
2023 Ford F-350 Lariat,"$59,991",Al Packer Ford,Automatic,Four-Wheel Drive,Gasoline,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","29,909 mi."
2019 Chevrolet Silverado 1500 RST,"$31,997",J.B.A. Kia,Automatic,Four-Wheel Drive,Gasoline,4.8,307 reviews,"Glen Burnie, MD (6 mi.)","65,700 mi."
2021 RAM 1500 Classic SLT,"$27,747",Sheehy Nissan of Glen Burnie,Automatic,Four-Wheel Drive,Gasoline,4.6,"1,105 reviews","Glen Burnie, MD (6 mi.)","59,307 mi."
2021 Jeep Grand Cherokee Overland,"$30,987",Tate Used Cars,Automatic,Four-Wheel Drive,Gasoline,0,13 reviews,"Glen Burnie, MD (6 mi.)","43,916 mi."
2020 Subaru Legacy Premium,"$19,998",CarMax Columbus,Automatic,Four-Wheel Drive,Gasoline,0,3 reviews,N/A,"52,808 mi."
2020 Acura RDX SH-AWD A-Spec,"$35,998",CarMax Lancaster,Automatic,Four-Wheel Drive,Gasoline,2.4,19 reviews,N/A,"21,629 mi."
2017 Lexus NX 200t F-Sport,"$18,998",CarMax Newark,Automatic,Four-Wheel Drive,Gasoline,0,8 reviews,N/A,"122,490 mi."
2018 Mercedes-Benz AMG GLE 43,"$33,998",CarMax El Paso,Automatic,Four-Wheel Drive,Gasoline,0,0 reviews,N/A,"66,571 mi."
2016 Ford Expedition EL Platinum,"$21,500",Auto Showcase of Bel Air,Automatic,Four-Wheel Drive,Gasoline,4.2,446 reviews,"Fallston, MD (24 mi.)","82,180 mi."
2015 Chevrolet Silverado 1500 2LT,"$17,999",Carma Auto,Automatic,Four-Wheel Drive,Gasoline,0,17 reviews,"Capitol Heights, MD (27 mi.)","158,234 mi."
2022 Jeep Grand Cherokee Overland,"$40,300",Heritage Honda of Westminster,Automatic,Four-Wheel Drive,Gasoline,4.8,"3,160 reviews","Westminster, MD (28 mi.)","23,385 mi."
2022 Jeep Wrangler Unlimited Sahara,"$43,995",MINI of Montgomery County,Automatic,Four-Wheel Drive,Gasoline,4.6,289 reviews,"Gaithersburg, MD (30 mi.)","16,160 mi."
2019 Jeep Grand Cherokee Limited X,"$21,484",Younger Nissan,Automatic,Four-Wheel Drive,Gasoline,4.9,"3,003 reviews","Frederick, MD (41 mi.)","71,193 mi."
2023 Jeep Grand Cherokee Altitude,"$35,000",Ted Britt Ford - We Will Buy Your Car,Automatic,Four-Wheel Drive,Gasoline,0,308 reviews,"Fairfax, VA (44 mi.)","19,634 mi."
2021 Volkswagen Arteon SEL Premium R-Line,"$26,998",CarMax Dulles,Automatic,Four-Wheel Drive,Gasoline,0,26 reviews,"Sterling, VA (44 mi.)","57,344 mi."
2017 Ford Expedition EL Limited,"$15,999",Loudoun Motor Cars,Automatic,Four-Wheel Drive,Gasoline,0,2 reviews,"Chantilly, VA (48 mi.)","153,649 mi."
2020 Ford F-150 Lariat,"$36,000",Preston Ford Lincoln Hyundai Nissan,Automatic,Four-Wheel Drive,Gasoline,0,565 reviews,"Hurlock, MD (57 mi.)","74,086 mi."
2019 Ford F-350 Lariat,"$43,900",Lime Ridge Auto Sales,Automatic,Four-Wheel Drive,Gasoline,0,29 reviews,"Mount Joy, PA (62 mi.)","82,763 mi."
2021 Chevrolet Tahoe LT,"$52,999",Chevrolet of Greencastle,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Greencastle, PA (67 mi.)","52,851 mi."
2016 RAM 1500 Sport,"$22,800",Keiser's Automotive Sales & Service,Automatic,Four-Wheel Drive,Gasoline,0,22 reviews,"CAMP HILL, PA (70 mi.)","117,379 mi."
2021 Cadillac Escalade Sport Platinum,"$76,500",Faulkner Buick GMC Harrisburg,Automatic,Four-Wheel Drive,Gasoline,0,198 reviews,"Harrisburg, PA (71 mi.)","36,758 mi."
2021 Land Rover Discovery P300 S R-Dynamic,"$39,600",Twin Pine Ford,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","24,833 mi."
2017 Jeep Grand Cherokee Limited,"$16,495",RideSmart Auto,Automatic,Four-Wheel Drive,Gasoline,4.9,520 reviews,"Honey Brook, PA (74 mi.)","100,309 mi."
2023 Ford F-350 Lariat,"$59,991",Al Packer Ford,Automatic,Four-Wheel Drive,Gasoline,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","29,909 mi."
2012 Lexus GX 460 4WD 4dr,"$15,846",AutoNation Chevrolet Timonium,Automatic,Four-Wheel Drive,Gasoline,4.8,638 reviews,"Lutherville-Timonium, MD (16 mi.)","144,443 mi."
2022 Toyota Tacoma SR,"$33,000",Koons Chevrolet of White Marsh,Automatic,Four-Wheel Drive,Gasoline,4.7,"1,753 reviews","White Marsh, MD (16 mi.)","23,026 mi."
2024 Hyundai Palisade Calligraphy,"$47,998",CarMax White Marsh,Automatic,Four-Wheel Drive,Gasoline,0,34 reviews,"White Marsh, MD (16 mi.)","17,494 mi."
2018 Porsche Cayenne Platinum,"$35,998",CarMax Bristol,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,N/A,"53,274 mi."
2017 Nissan Murano Platinum,"$25,998",CarMax Golden,Automatic,Four-Wheel Drive,Gasoline,0,3 reviews,N/A,"22,458 mi."
2021 RAM 1500 Laramie,"$37,775",Koons Annapolis Toyota,Automatic,Four-Wheel Drive,Gasoline,4.5,"1,145 reviews","Annapolis, MD (21 mi.)","34,156 mi."
2019 Jeep Wrangler Unlimited Sport,"$25,500",Manchester Motors,Automatic,Four-Wheel Drive,Gasoline,4.8,400 reviews,"Manchester, MD (31 mi.)","64,191 mi."
2023 Ford Ranger XL,"$30,700",Koons Arlington Toyota,Automatic,Four-Wheel Drive,Gasoline,4.1,684 reviews,"Arlington, VA (34 mi.)","13,977 mi."
2016 Jeep Compass Sport,"$7,965","Certified Car Center, Inc",Automatic,Four-Wheel Drive,Gasoline,4.6,368 reviews,"Fairfax, VA (42 mi.)","91,566 mi."
2020 Jeep Grand Cherokee Summit,"$25,995",Fitzgerald Cadillac Frederick,Automatic,Four-Wheel Drive,Gasoline,5,12 reviews,"Frederick, MD (43 mi.)","73,772 mi."
2016 Jeep Patriot Sport,"$9,200",AutoNation Honda Dulles,Automatic,Four-Wheel Drive,Gasoline,4.6,"3,412 reviews","Sterling, VA (44 mi.)","80,493 mi."
2020 Toyota Camry LE,"$23,998",CarMax Dulles,Automatic,Four-Wheel Drive,Gasoline,0,26 reviews,"Sterling, VA (44 mi.)","52,879 mi."
2024 Jeep Grand Cherokee Limited X,"$42,999",Hertrich Chrysler Dodge Jeep Ram of Elkton,Automatic,Four-Wheel Drive,Gasoline,4.7,298 reviews,"Elkton, MD (54 mi.)","5,741 mi."
2018 Chevrolet Silverado 1500 1LT,"$30,995",Thornton Automotive Manchester,Automatic,Four-Wheel Drive,Gasoline,4.5,14 reviews,"Manchester, PA (56 mi.)","65,173 mi."
2022 Jeep Wagoneer Series III,"$44,395",Leonardtown Ford,Automatic,Four-Wheel Drive,Gasoline,4.9,154 reviews,"Leonardtown, MD (65 mi.)","56,986 mi."
2016 Jeep Wrangler Unlimited Sport,"$20,400",Preston Chrysler Dodge Jeep Ram of Wilmington,Automatic,Four-Wheel Drive,Gasoline,4.8,510 reviews,"Wilmington, DE (65 mi.)","85,012 mi."
2023 Chevrolet Suburban Premier,"$59,999",Chevrolet of Greencastle,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Greencastle, PA (67 mi.)","38,139 mi."
2020 Jeep Cherokee Latitude Plus,"$19,495",Kyner's Auto Sales Inc.,Automatic,Four-Wheel Drive,Gasoline,4.8,710 reviews,"Chambersburg, PA (68 mi.)","63,777 mi."
2013 Ford F-150 Platinum,"$15,990",I-Deal Cars LLC CampHill,Automatic,Four-Wheel Drive,Gasoline,4.5,27 reviews,"Camp Hill, PA (70 mi.)","162,571 mi."
2019 RAM 1500 Limited,"$40,583",Faulkner Subaru of Harrisburg,Automatic,Four-Wheel Drive,Gasoline,4.9,718 reviews,"Harrisburg, PA (71 mi.)","30,687 mi."
2024 Land Rover Discovery P300 Dynamic SE,"$57,225",Land Rover Harrisburg,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Carlisle, PA (72 mi.)","12,383 mi."
2016 Ford F-150,"$25,525",Freysinger Hyundai,Automatic,Four-Wheel Drive,Gasoline,0,902 reviews,"Mechanicsburg, PA (72 mi.)","73,998 mi."
2023 Ford F-350 Lariat,"$59,991",Al Packer Ford,Automatic,Four-Wheel Drive,Gasoline,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","29,909 mi."
2017 Ford Escape SE,"$10,750",Ourisman Kia of Catonsville,Automatic,Four-Wheel Drive,Gasoline,0,1 review,"Woodlawn, MD (6 mi.)","102,312 mi."
2014 Jeep Wrangler Sahara,"$15,998",Magothy Motorcars,Automatic,Four-Wheel Drive,Gasoline,0,19 reviews,"Pasadena, MD (13 mi.)","129,752 mi."
2021 Subaru Crosstrek Premium,"$22,998",CarMax White Marsh,Automatic,Four-Wheel Drive,Gasoline,0,34 reviews,"White Marsh, MD (16 mi.)","52,569 mi."
2022 Kia Telluride SX,"$41,998",CarMax Dayton,Automatic,Four-Wheel Drive,Gasoline,0,2 reviews,N/A,"31,437 mi."
2018 Hyundai Santa Fe Sport,"$15,998",CarMax Clackamas,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,N/A,"92,529 mi."
2017 Ford Explorer Sport,"$23,998",CarMax Gaithersburg,Automatic,Four-Wheel Drive,Gasoline,0,10 reviews,"Gaithersburg, MD (28 mi.)","73,959 mi."
2021 RAM 1500 Big Horn/Lone Star,"$32,500",Koons Toyota Of Westminster,Automatic,Four-Wheel Drive,Gasoline,4.6,867 reviews,"Westminster, MD (29 mi.)","26,940 mi."
2024 Lincoln Navigator Reserve,"$92,397",Sheehy Ford Lincoln of Gaithersburg,Automatic,Four-Wheel Drive,Gasoline,4.9,"3,503 reviews","Gaithersburg, MD (30 mi.)","6,657 mi."
2021 BMW X5 M50i,"$51,998",CarMax Brandywine,Automatic,Four-Wheel Drive,Gasoline,0,7 reviews,"Brandywine, MD (41 mi.)","57,588 mi."
2018 Chevrolet Silverado 1500 LTZ,"$30,991",Brandywine Buick GMC,Automatic,Four-Wheel Drive,Gasoline,0,12 reviews,"Brandywine, MD (41 mi.)","108,841 mi."
2024 Jeep Grand Cherokee 4xe Base,"$43,790",Farrish Chrysler Dodge Jeep RAM,Automatic,Four-Wheel Drive,Gasoline,4.1,"1,229 reviews","Fairfax, VA (42 mi.)","2,710 mi."
2018 Ford F-150 XLT,"$27,484",Sheehy Ford of Springfield,Automatic,Four-Wheel Drive,Gasoline,4.2,888 reviews,"Springfield, VA (43 mi.)","74,289 mi."
2023 Ford Expedition Max Limited,"$53,500",Waldorf Ford,Automatic,Four-Wheel Drive,Gasoline,4.3,"1,144 reviews","Waldorf, MD (43 mi.)","43,123 mi."
2007 Jeep Grand Cherokee Laredo,"$5,995",NOVA Autoland LLC,Automatic,Four-Wheel Drive,Gasoline,4.3,6 reviews,"Chantilly, VA (49 mi.)","148,870 mi."
2021 GMC Sierra 1500 Denali,"$45,491",Thornton Automotive Dover,Automatic,Four-Wheel Drive,Gasoline,4.9,821 reviews,"Dover, PA (53 mi.)","51,435 mi."
