Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2022 Hyundai Kona EV Limited,"$18,900",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","30,346 mi."
2021 Hyundai Kona EV Ultimate,"$16,800",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","37,669 mi."
2021 Hyundai Kona EV Limited,"$15,900",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","35,445 mi."
2023 Chevrolet Bolt EV FWD 1LT,"$18,994",Safford Brown Honda Glen Burnie,Automatic,Front-Wheel Drive,Electric,4.7,"2,110 reviews","Glen Burnie, MD (6 mi.)","9,288 mi."
2022 Chevrolet Bolt EUV FWD LT,"$22,375",Easterns Automotive Group of Glen Burnie,Automatic,Front-Wheel Drive,Electric,4.9,726 reviews,"Millersville, MD (9 mi.)","30,079 mi."
2016 Cadillac ELR Base,"$25,800",Koons Clarksville Chevy Buick GMC,Automatic,Front-Wheel Drive,Electric,4.5,502 reviews,"Clarksville, MD (15 mi.)","42,072 mi."
2014 Chevrolet Volt Base,"$15,095",DriveTime of Owings Mills,Automatic,Front-Wheel Drive,Electric,0,0 reviews,"Owings Mills, MD (15 mi.)","61,762 mi."
2020 Hyundai Kona EV Limited,"$21,490",Nissan of White Marsh,Automatic,Front-Wheel Drive,Electric,4.1,33 reviews,"White Marsh, MD (16 mi.)","29,483 mi."
2022 Chevrolet Bolt EUV FWD LT,"$22,750",Nissan of White Marsh,Automatic,Front-Wheel Drive,Electric,4.1,33 reviews,"White Marsh, MD (16 mi.)","18,598 mi."
2018 Chevrolet Bolt EV LT,"$17,690",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","30,173 mi."
2021 Chevrolet Bolt EV FWD LT,"$18,950",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","32,613 mi."
2018 Chevrolet Bolt EV LT,"$18,490",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","22,293 mi."
2017 Chevrolet Bolt EV Premier,"$17,950",District Auto Group,Automatic,Front-Wheel Drive,Electric,5,24 reviews,"Marlow Heights, MD (32 mi.)","29,144 mi."
2021 Hyundai Kona EV Limited,"$22,285",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","10,933 mi."
2018 Chevrolet Bolt EV LT,"$17,750",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","24,949 mi."
2020 Chevrolet Bolt EV FWD Premier,"$20,175",Easterns Automotive Group of Alexandria,Automatic,Front-Wheel Drive,Electric,4.8,"1,026 reviews","Alexandria, VA (39 mi.)","30,567 mi."
2020 Chevrolet Bolt EV FWD Premier,"$20,950",Easterns Automotive Group of Frederick,Automatic,Front-Wheel Drive,Electric,4.8,897 reviews,"Frederick, MD (43 mi.)","22,501 mi."
2021 Hyundai Kona EV Limited,"$20,324",Sheehy Hyundai of Waldorf,Automatic,Front-Wheel Drive,Electric,4.4,"1,574 reviews","Waldorf, MD (44 mi.)","28,029 mi."
2021 Hyundai Kona EV Limited,"$21,950",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","15,075 mi."
2021 Hyundai Kona EV Ultimate,"$22,275",Easterns Automotive Group of Sterling- Curbside and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.9,"1,155 reviews","Sterling, VA (46 mi.)","31,264 mi."
2021 Nissan Leaf SV PLUS 62 kWh,"$14,800",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","24,403 mi."
2021 Nissan Leaf SL PLUS 62 kWh,"$15,900",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","24,667 mi."
2021 Nissan Leaf SL PLUS 62 kWh,"$15,900",Twin Pine Ford,Automatic,Front-Wheel Drive,Electric,4.7,"1,007 reviews","Ephrata, PA (73 mi.)","21,379 mi."
2021 Chevrolet Bolt EV FWD Premier,"$20,490",Easterns Automotive Group of Baltimore,Automatic,Front-Wheel Drive,Electric,4.9,"5,866 reviews","Rosedale, MD (11 mi.)","29,920 mi."
2021 Hyundai Kona EV Ultimate,"$13,285",AMKO Auto of Laurel,Automatic,Front-Wheel Drive,Electric,4.2,168 reviews,"Laurel, MD (13 mi.)","140,258 mi."
2021 Chevrolet Bolt EV FWD Premier,"$20,950",Easterns Automotive Group of Laurel,Automatic,Front-Wheel Drive,Electric,4.9,"4,081 reviews","Laurel, MD (13 mi.)","15,545 mi."
2021 Hyundai Kona EV Limited,"$21,350",Easterns Automotive Group of Hyattsville,Automatic,Front-Wheel Drive,Electric,4.9,"5,088 reviews","Hyattsville, MD (23 mi.)","35,927 mi."
2021 Hyundai IONIQ EV Limited,"$19,604",Ourisman Chevrolet Mitsubishi -Curbside Pick Up and Home Delivery Available,Automatic,Front-Wheel Drive,Electric,4.1,539 reviews,"Marlow Heights, MD (32 mi.)","28,424 mi."
2020 Chevrolet Bolt EV FWD Premier,"$20,850",Easterns Automotive Group of Temple Hills,Automatic,Front-Wheel Drive,Electric,4.9,"5,603 reviews","Temple Hills, MD (33 mi.)","23,044 mi."
2021 Chevrolet Bolt EV FWD Premier,"$20,585",Koons of Falls Church Ford,Automatic,Front-Wheel Drive,Electric,3.8,"1,082 reviews","Falls Church, VA (37 mi.)","22,090 mi."
2021 Chevrolet Bolt EV FWD LT,"$18,734",Koons Outlet,Automatic,Front-Wheel Drive,Electric,3.9,62 reviews,"Falls Church, VA (37 mi.)","34,790 mi."
2018 Chevrolet Bolt EV LT,"$18,175",Easterns Automotive Group of Alexandria,Automatic,Front-Wheel Drive,Electric,4.8,"1,026 reviews","Alexandria, VA (39 mi.)","20,891 mi."
2020 Chevrolet Bolt EV FWD Premier,"$20,950",Easterns Automotive Group of Alexandria,Automatic,Front-Wheel Drive,Electric,4.8,"1,026 reviews","Alexandria, VA (39 mi.)","29,409 mi."
2022 Chevrolet Bolt EUV FWD LT,"$22,690",Easterns Automotive Group of Alexandria,Automatic,Front-Wheel Drive,Electric,4.8,"1,026 reviews","Alexandria, VA (39 mi.)","29,832 mi."
2023 Chevrolet Bolt EUV FWD Premier,"$24,500",Passport Nissan of Alexandria,Automatic,Front-Wheel Drive,Electric,4.3,430 reviews,"Alexandria, VA (39 mi.)","15,800 mi."
2023 Chevrolet Bolt EV 1LT,"$18,500",Jim McKay Chevrolet,Automatic,Front-Wheel Drive,Electric,2.5,307 reviews,"Fairfax, VA (43 mi.)","14,186 mi."
2023 Chevrolet Bolt EV 1LT,"$18,500",Jim McKay Chevrolet,Automatic,Front-Wheel Drive,Electric,2.5,307 reviews,"Fairfax, VA (43 mi.)","11,030 mi."
